time,open,high,low,close,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Plot,Plot,Filter,Filtered True Range High Band,Filtered True Range Low Band,Volume,Volume MA,Range Filter,High Target,Low Target,Buy Signal,Sell Signal,bearish,bearish,bullish,bullish,Indecision,Filter,Filtered True Range High Band,Filtered True Range Low Band,Basis,Upper,Lower,Upper,Basis,Lower,Developing POC,Developing VA High,Developing VA Low,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200,BBWP,Extreme Hi,Extreme Lo,MA 1,MA 2,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,K,D
1617235200,58787.5975,64898.555,28754.4,35041.1075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.3913043478261,NaN,NaN,49.90669806544425,NaN,64.27068037140398,63.392055598063884,NaN,NaN,57.559607647063956,48.537793450226864
1625097600,35068.0775,52935.0525,29292.725,43821.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.702127659574465,NaN,NaN,56.05664740688296,NaN,67.80125499756697,63.72335487675495,NaN,NaN,51.56000807980582,54.5430043721212
1633046400,43822.7725,68997.75,41631.28,46195.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.25,NaN,NaN,61.72525205804575,NaN,68.7016019824166,64.24725596228538,NaN,NaN,39.75191773612348,49.62384448766442
1640995200,46252.09,48222.96,32992.55,45526.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.97959183673469,NaN,NaN,61.975715879938136,NaN,68.12373249932178,64.70190196551712,NaN,NaN,43.30542852857,44.87245144816643
1648771200,45520.97,47455.7,17585.31,19949.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46,NaN,NaN,56.06460476882703,NaN,50.59306757855653,64.56162697158445,NaN,NaN,29.246205853773713,37.43451737282239
1656633600,19960.39,25207.71,18152.13,19426.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.09803921568628,NaN,NaN,51.605951742399064,NaN,50.30757821410052,64.32637885994195,NaN,NaN,14.356630351817818,28.969421578053836
1664582400,19423.86,21473.69,15473.78,16528.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.38461538461539,NaN,NaN,47.342449287407256,NaN,48.67150648304072,63.041481320926664,NaN,NaN,0,14.534278735197175
1672531200,16530.33,29182.1,16491.36,28475.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.735849056603776,NaN,NaN,43.639619098728005,NaN,55.14910190869496,62.69713897643236,NaN,NaN,5.394144733652919,6.583591695156912
1680307200,28476.44,31441.74,24770.53,30477.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.629629629629626,NaN,NaN,39.769626657306986,NaN,56.14773135487829,62.62858837539335,NaN,NaN,11.619886906483117,5.671343880045344
1688169600,30477.43,31829,24915.5,26969.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.636363636363637,NaN,NaN,35.29689938457972,NaN,53.883770241915315,62.5309307655267,NaN,NaN,15.960340926503003,10.991457522213011
1696118400,26968.53,37980.5,26541.83,36996.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.428571428571427,NaN,NaN,30.563005827156747,NaN,58.97591435195173,62.4350862010051,NaN,NaN,19.147075946371288,15.57576792645247
